Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-13 14:45:00-04:00,152.17190551757812,152.25,151.72999572753906,152.11439514160156,1606169,0.0,0.0
2023-03-13 15:00:00-04:00,152.11000061035156,152.35000610351562,151.61000061035156,152.13999938964844,2033168,0.0,0.0
2023-03-13 15:15:00-04:00,152.13999938964844,152.25999450683594,150.82000732421875,151.02999877929688,2562194,0.0,0.0
2023-03-13 15:30:00-04:00,151.0500030517578,151.6199951171875,150.9801025390625,151.23500061035156,2568767,0.0,0.0
2023-03-13 15:45:00-04:00,151.25,151.3594970703125,150.35000610351562,150.4600067138672,5015656,0.0,0.0
2023-03-14 09:30:00-04:00,151.72000122070312,152.7899932861328,151.3800048828125,152.52999877929688,6308390,0.0,0.0
2023-03-14 09:45:00-04:00,152.5399932861328,152.7899932861328,152.02999877929688,152.53990173339844,2590554,0.0,0.0
2023-03-14 10:00:00-04:00,152.52000427246094,153.02999877929688,152.3699951171875,152.677001953125,2382323,0.0,0.0
2023-03-14 10:15:00-04:00,152.67999267578125,152.8000030517578,152.18800354003906,152.77999877929688,1815506,0.0,0.0
2023-03-14 10:30:00-04:00,152.77000427246094,153.08880615234375,152.72000122070312,152.89999389648438,1911279,0.0,0.0
2023-03-14 10:45:00-04:00,152.88999938964844,153.1999969482422,152.61000061035156,152.64999389648438,1876302,0.0,0.0
2023-03-14 11:00:00-04:00,152.63999938964844,153.32000732421875,152.6199951171875,153.24000549316406,1486640,0.0,0.0
2023-03-14 11:15:00-04:00,153.23779296875,153.30999755859375,153.00999450683594,153.07000732421875,1341657,0.0,0.0
2023-03-14 11:30:00-04:00,153.05999755859375,153.39999389648438,152.94369506835938,153.11000061035156,1646585,0.0,0.0
2023-03-14 11:45:00-04:00,153.11000061035156,153.13999938964844,152.66009521484375,152.67999267578125,1461612,0.0,0.0
2023-03-14 12:00:00-04:00,152.6750030517578,153.0449981689453,152.5012969970703,153.00999450683594,1579517,0.0,0.0
2023-03-14 12:15:00-04:00,153.0,153.00999450683594,152.5500030517578,152.7100067138672,1276007,0.0,0.0
2023-03-14 12:30:00-04:00,152.7050018310547,152.88999938964844,152.3000030517578,152.55999755859375,2999827,0.0,0.0
2023-03-14 12:45:00-04:00,152.55999755859375,152.90499877929688,152.38999938964844,152.55999755859375,1338939,0.0,0.0
2023-03-14 13:00:00-04:00,152.5699005126953,152.80149841308594,151.993896484375,152.02000427246094,1437655,0.0,0.0
2023-03-14 13:15:00-04:00,152.0,152.00999450683594,151.22999572753906,151.81500244140625,2605781,0.0,0.0
2023-03-14 13:30:00-04:00,151.80999755859375,152.16000366210938,150.60000610351562,150.82000732421875,2603585,0.0,0.0
2023-03-14 13:45:00-04:00,150.82000732421875,151.36000061035156,150.52000427246094,150.98330688476562,2974666,0.0,0.0
2023-03-14 14:00:00-04:00,150.97999572753906,151.22000122070312,150.42999267578125,151.0399932861328,2011463,0.0,0.0
2023-03-14 14:15:00-04:00,151.02000427246094,151.4499969482422,150.7803955078125,151.3634033203125,1744417,0.0,0.0
2023-03-14 14:30:00-04:00,151.36000061035156,151.61000061035156,151.13999938964844,151.30999755859375,1493775,0.0,0.0
2023-03-14 14:45:00-04:00,151.3000030517578,151.63999938964844,150.94000244140625,151.00999450683594,1386562,0.0,0.0
2023-03-14 15:00:00-04:00,151.0124969482422,151.24000549316406,150.10000610351562,150.25990295410156,1858400,0.0,0.0
2023-03-14 15:15:00-04:00,150.25,150.875,150.11000061035156,150.86500549316406,2306143,0.0,0.0
2023-03-14 15:30:00-04:00,150.86000061035156,151.5,150.69000244140625,151.46499633789062,2203632,0.0,0.0
2023-03-14 15:45:00-04:00,151.46499633789062,152.80999755859375,151.3699951171875,152.52000427246094,7658625,0.0,0.0
